'Smoky Stories Bourjois', 'Smoky Stories Bourjois - Paleta de Sombras - Época Cosméticos', 'http://www.epocacosmeticos.com.br/smoky-stories-bourjois-paleta-de-sombras/p'
'Color Tattoo 24HR Maybelline', 'Color Tattoo 24HR Maybelline - Sombra - Época Cosméticos', 'http://www.epocacosmeticos.com.br/color-tattoo-24hr-maybelline-sombra/p'
'Sombra Duo Vult', 'Sombra Duo Vult - Sombra - Época Cosméticos', 'http://www.epocacosmeticos.com.br/sombra-duo-vult-sombra/p'
'Meet Matt(e) Nude The Balm', 'Meet Matt(e) Nude The Balm - Palheta de Sombras - Época Cosméticos', 'http://www.epocacosmeticos.com.br/meet-matt-e--nude-the-balm-palheta-de-sombras/p'
'Sombras Uno Vult', 'Sombras Uno Vult - Sombra - Época Cosméticos', 'http://www.epocacosmeticos.com.br/sombras-uno-vult-sombra/p'
'Beauty Box Artdeco', 'Beauty Box Artdeco - Estojo Refilável - Época Cosméticos', 'http://www.epocacosmeticos.com.br/beauty-box-artdeco-estojo-refilavel/p'
'Colorstay Shadowlinks Revlon', 'Colorstay Shadowlinks Revlon - Sombra - Época Cosméticos', 'http://www.epocacosmeticos.com.br/colorstay-shadowlinks-revlon-sombra-/p'
'Smoke Balm The Balm', 'Smoke Balm The Balm - Paleta de Sombras - Época Cosméticos', 'http://www.epocacosmeticos.com.br/smoke-balm-the-balm-paleta-de-sombras/p'
'Quinteto de Sombras Matte Vult', 'Quinteto de Sombras Matte Vult - Sombra - Época Cosméticos', 'http://www.epocacosmeticos.com.br/quinteto-de-sombras-matte-vult-sombra/p'
'Diorblush Sculpt Dior', 'Diorblush Sculpt Dior - Sombra - Época Cosméticos', 'http://www.epocacosmeticos.com.br/diorblush-sculpt-dior-sombra/p'
'Diorskin Forever & Ever Wear Dior', 'Diorskin Forever & Ever Wear Dior - Base Fixadora - Época Cosméticos', 'http://www.epocacosmeticos.com.br/diorskin-forever-e-ever-wear-dior-base-fixadora/p'
'TimeBalm Face The Balm', 'TimeBalm Face The Balm - Aperfeiçoador da pele - Época Cosméticos', 'http://www.epocacosmeticos.com.br/time-balm-face-the-balm-aperfeicoador-da-pele/p'
'Primer HD Vult', 'Primer HD Vult - Fixador de Maquiagem - Época Cosméticos', 'http://www.epocacosmeticos.com.br/primer-hd-vult-fixador-de-maquiagem/p'
'Fixing Powder Artdeco', 'Fixing Powder Artdeco - Pó Fixador para Maquiagem - Época Cosméticos', 'http://www.epocacosmeticos.com.br/fixing-powder-artdeco-po-fixador-para-maquiagem/p'
'Eyeshadow Base Artdeco', 'Eyeshadow Base Artdeco - Base Fixadora de Sombras - Época Cosméticos', 'http://www.epocacosmeticos.com.br/eyeshadow-base-artdeco-base-fixadora-de-sombras/p'
'Expert Face Brush Real Techniques', 'Expert Face Brush Real Techniques - Pincel Facial - Época Cosméticos', 'http://www.epocacosmeticos.com.br/expert-face-brush-real-techniques-pincel-facial/p'
'Expert Face Brush Real Techniques', 'Expert Face Brush Real Techniques - Pincel Facial - Época Cosméticos', 'http://www.epocacosmeticos.com.br/expert-face-brush-real-techniques-pincel-facial/p'
'M Perfect Cover BB Cream Missha', 'M Perfect Cover BB Cream Missha - Base - Época Cosméticos', 'http://www.epocacosmeticos.com.br/m-perfect-cover-bb-cream-missha-base-facial-/p'
'Healthy Balance Poudre Unifiante Bourjois', 'Healthy Balance Poudre Unifiante Bourjois - Pó Compacto - Época Cosméticos', 'http://www.epocacosmeticos.com.br/healthy-balance-poudre-unifiante-bourjois-po-compacto/p'
'New Complexion One', 'New Complexion One-Step Compact Makeup Revlon - Pó Compacto - Época Cosméticos', 'http://www.epocacosmeticos.com.br/new-complexion-one-step-compact-makeup-revlon-po-compacto/p'
'Chubby Stick Sculpting Highlight Clinique', 'Chubby Stick Sculpting Highlight Clinique - Iluminador Facial - Época Cosméticos', 'http://www.epocacosmeticos.com.br/chubby-stick-sculpting-highlight-clinique-iluminador-facial/p'
'High Precision Liquid Liner Artdeco', 'High Precision Liquid Liner Artdeco - Delineador - Época Cosméticos', 'http://www.epocacosmeticos.com.br/high-precision-liquid-liner-artdeco-delineador/p'
'Case for Foundation Shiseido', 'Case for Foundation Shiseido - Estojo - Época Cosméticos', 'http://www.epocacosmeticos.com.br/case-for-foundation-shiseido-estojo/p'
'Colorstay Pressed Powder Revlon', 'Colorstay Pressed Powder Revlon - Pó Compacto - Época Cosméticos', 'http://www.epocacosmeticos.com.br/colorstay-pressed-powder-revlon-po-compacto/p'
'Six Piece Essential Eye Set Ecotools', 'Six Piece Essential Eye Set Ecotools - Kit de Pincéis para Sombra - Época Cosméticos', 'http://www.epocacosmeticos.com.br/six-piece-essential-eye-set-ecotools-kit-de-pinceis-para-sombra/p'
'Setting Brush Real Techniques', 'Setting Brush Real Techniques - Pincel de Finalização - Época Cosméticos', 'http://www.epocacosmeticos.com.br/setting-brush-real-techniques-pincel-de-finalizacao/p'
'Core Collection Real Techniques', 'Core Collection Real Techniques - Kit de Pincéis para Preparo da Pele - Época Cosméticos', 'http://www.epocacosmeticos.com.br/core-collection-real-techniques-kit-de-pinceis-para-preparo-da-pele/p'
'Starter Set Real Techniques', 'Starter Set Real Techniques - Kit de Pincéis para Sombra - Época Cosméticos', 'http://www.epocacosmeticos.com.br/starter-set-real-techniques-kit-de-pinceis-para-sombra/p'
'Kabuki Crush UBU', 'Kabuki Crush UBU - Pincel Kabuki - Época Cosméticos', 'http://www.epocacosmeticos.com.br/kabuki-crush-ubu-pincel-kabuki/p'
'Stippling Brush Real Techniques', 'Stippling Brush Real Techniques - Pincel Duo Fiber - Época Cosméticos', 'http://www.epocacosmeticos.com.br/stippling-brush-real-techniques-pincel-duo-fiber/p'
'Travel Essentials Real Techniques', 'Travel Essentials Real Techniques - Kit de Pincéis para Maquiagem - Época Cosméticos', 'http://www.epocacosmeticos.com.br/travel-essentials-real-techniques-kit-de-pinceis-para-maquiagem/p'
'Concealer Brush Real Techniques', 'Concealer Brush Real Techniques - Pincel para Corretivo - Época Cosméticos', 'http://www.epocacosmeticos.com.br/concealer-brush-real-techniques-pincel-para-corretivo/p'
'Custom Coverage Buffing Ecotools', 'Custom Coverage Buffing Ecotools - Pincel para Base ou Pó - Época Cosméticos', 'http://www.epocacosmeticos.com.br/custom-coverage-buffing-ecotools-pincel-para-base-ou-po/p'
'Beauty Full Volume 9ml Bourjois', 'Beauty Full Volume 9ml Bourjois - Máscara Volumizadora para Cílios - Época Cosméticos', 'http://www.epocacosmeticos.com.br/beauty-full-volume-bourjois-mascara-para-cilios/p'
'Glamour Max Definition Bourjois', 'Glamour Max Definition Bourjois - Máscara para Cílios - Época Cosméticos', 'http://www.epocacosmeticos.com.br/glamour-max-definition-bourjois-mascara-para-cilios/p'
'Power Efeito Boneca Dailus', 'Power Efeito Boneca Dailus - Máscara para Cílios - Época Cosméticos', 'http://www.epocacosmeticos.com.br/power-efeito-boneca-dailus-mascara-para-cilios/p'
'The Falsies Volum' Express Waterproof Maybelline', 'The Falsies Volum' Express Waterproof Maybelline - Máscara para Cílios - Época Cosméticos', 'http://www.epocacosmeticos.com.br/the-falsies-volum--express-waterproof-maybelline-mascara-para-cilios/p'
'Volume Glamour Ultra Curl Bourjois', 'Volume Glamour Ultra Curl Bourjois - Máscara para Cílios - Época Cosméticos', 'http://www.epocacosmeticos.com.br/volume-glamour-ultra-curl-bourjois-mascara-para-cilios/p'
'The Falsies Volum' Express Maybelline', 'The Falsies Volum' Express Maybelline - Máscara para Cílios - Época Cosméticos', 'http://www.epocacosmeticos.com.br/the-falsies-volum--express-maybelline-mascara-para-cilios/p'
'Volume Glamour Bourjois', 'Volume Glamour Bourjois - Máscara para Cílios - Época Cosméticos', 'http://www.epocacosmeticos.com.br/volume-glamour-bourjois-mascara-para-cilios/p'
'The Colossal Volum' Express Maybelline', 'The Colossal Volum' Express Maybelline - Máscara para Cílios - Época Cosméticos', 'http://www.epocacosmeticos.com.br/the-colossal-volum--express-maybelline-mascara-para-cilios/p'
'Lash Power Mascara Clinique', 'Lash Power Mascara Clinique - Máscara para Cílios - Época Cosméticos', 'http://www.epocacosmeticos.com.br/lash-power-mascara-clinique-mascara-para-cilios/p'
'High Impact Extreme Volume Mascara Clinique', 'High Impact Extreme Volume Mascara Clinique - Máscara para Cílios - Época Cosméticos', 'http://www.epocacosmeticos.com.br/high-impact-extreme-volume-mascara-clinique-mascara-para-cilios/p'
'Volume Glamour Effet Push Up Bourjois', 'Volume Glamour Effet Push Up Bourjois - Máscara para Cílios - Época Cosméticos', 'http://www.epocacosmeticos.com.br/volume-glamour-effet-push-up-bourjois-mascara-para-cilios/p'
'The Colossal Volum' Express Waterproof Maybelline', 'The Colossal Volum' Express Waterproof Maybelline - Máscara para Cílios - Época Cosméticos', 'http://www.epocacosmeticos.com.br/the-colossal-volum--express-waterproof-maybelline-mascara-para-cilios/p'
'Volum' Express Maybelline', 'Volum' Express Maybelline - Máscara para Cílios - Época Cosméticos', 'http://www.epocacosmeticos.com.br/volum--express-maybelline-mascara-para-cilios/p'
'Bahama Mama The Balm', 'Bahama Mama The Balm - Pó Compacto Bronzeador - Época Cosméticos', 'http://www.epocacosmeticos.com.br/bahama-mama-the-balm-po-compacto-bronzeador/p'
'Age Defense BB Cream SPF 30 Clinique 40ml', 'Age Defense BB Cream SPF 30 Clinique 40ml - Base - Época Cosméticos', 'http://www.epocacosmeticos.com.br/age-defense-bb-cream-spf-30-clinique-base-facial/p'
'Betty', 'Betty-Lou Manizer The Balm - Pó Compacto Bronzeador - Época Cosméticos', 'http://www.epocacosmeticos.com.br/betty-lou-manizer-the-balm-po-compacto-bronzeador/p'
'Moisture Surge CC Cream SPF30 Clinique', 'Moisture Surge CC Cream SPF30 Clinique - Base - 40ml - Época Cosméticos', 'http://www.epocacosmeticos.com.br/moisture-surge-cc-cream-spf30-clinique-base/p'
'Pore Refining Solutions Instant Perfector Clinique 15ml', 'Pore Refining Solutions Instant Perfector Clinique 15ml - Redutor de Poros Dilatados - Época Cosméticos', 'http://www.epocacosmeticos.com.br/pore-refining-solutions-instant-perfector-clinique-15ml-redutor-de-poros-dilatados/p'
'Cindy Lou Manizer The Balm', 'Cindy Lou Manizer The Balm - Iluminador Facial - Época Cosméticos', 'http://www.epocacosmeticos.com.br/cindy-lou-manizer-the-balm-iluminador-facial-/p'
'All About Eyes Concealer Clinique', 'All About Eyes Concealer Clinique - Corretivo Para Área dos Olhos - Época Cosméticos', 'http://www.epocacosmeticos.com.br/all-about-eyes-concealer-clinique-corretivo-para-area-dos-olhos/p'
'Kit Maybelline', 'Kit Maybelline - Máscara Volum' Express + Lápis Kajal + Batom 402 + Máscara Brow Drama - Época Cosméticos', 'http://www.epocacosmeticos.com.br/kit-maybelline-mascara-volum-express-lapis-kajal-batom-402-mascara-brow-drama/p'
'Cabana Boy The Balm', 'Cabana Boy The Balm - Blush - Época Cosméticos', 'http://www.epocacosmeticos.com.br/cabana-boy-the-balm-blush/p'
'Colour Play Gold Markwins', 'Colour Play Gold Markwins - Maleta de Maquiagem - Época Cosméticos', 'http://www.epocacosmeticos.com.br/colour-play-gold-markwins-maleta-de-maquiagem/p'
'Diorskin Nude Air Serum Dior', 'Diorskin Nude Air Serum Dior - Base - Época Cosméticos', 'http://www.epocacosmeticos.com.br/diorskin-nude-air-serum-dior-base/p'
'Diorskin Nude Base Dior', 'Diorskin Nude Base Dior - Base Facial - Época Cosméticos', 'http://www.epocacosmeticos.com.br/diorskin-nude-base-dior-base-facial/p'
'UV Protective Stick Fundation FPS36', 'UV Protective Stick Fundation FPS36 - Época Cosméticos', 'http://www.epocacosmeticos.com.br/uv-protective-stick-fundation-fps36-shiseido---base/p'
'Photo' Perfexion FPS20 Givenchy', 'Photo' Perfexion FPS20 Givenchy - Base - Época Cosméticos', 'http://www.epocacosmeticos.com.br/photo-perfexion-fps20-givenchy-base/p'
'Colour Play Pink Markwins', 'Colour Play Pink Markwins - Kit de Maquiagem - Época Cosméticos', 'http://www.epocacosmeticos.com.br/colour-play-pink-markwins-kit-de-maquiagem/p'
'Diorskin Nude Air Powder Dior', 'Diorskin Nude Air Powder Dior - Pó Compacto - Época Cosméticos', 'http://www.epocacosmeticos.com.br/diorskin-nude-air-powder-dior-po-compacto/p'
'Natural Finish Cream Concealer Shiseido', 'Natural Finish Cream Concealer Shiseido - Corretivo Facial - Época Cosméticos', 'http://www.epocacosmeticos.com.br/natural-finish-cream-concealer-shiseido-corretivo-facial/p'
'Diorskin Airflash Dior', 'Diorskin Airflash Dior - Base Facial - Época Cosméticos', 'http://www.epocacosmeticos.com.br/diorskin-airflash-dior-base-facial/p'
'In The Balm of Your Hand Face Palette The Balm', 'In The Balm of Your Hand Face Palette The Balm - Estojo de Maquiagem - Época Cosméticos', 'http://www.epocacosmeticos.com.br/in-the-balm-of-your-hand-face-palette-the-balm-estojo-de-maquiagem/p'
'In The Balm of Your Hand Face Palette The Balm', 'In The Balm of Your Hand Face Palette The Balm - Estojo de Maquiagem - Época Cosméticos', 'http://www.epocacosmeticos.com.br/in-the-balm-of-your-hand-face-palette-the-balm-estojo-de-maquiagem/p'
'Beyond Perfecting Clinique', 'Beyond Perfecting Clinique - Base Corretiva - Época Cosméticos', 'http://www.epocacosmeticos.com.br/beyond-perfecting-clinique---base-corretiva/p'
'Diorskin Star Concelear Dior', 'Diorskin Star Concelear Dior - Corretivo para a Área dos Olhos - Época Cosméticos', 'http://www.epocacosmeticos.com.br/diorskin-star-concelear-dior-corretivo-para-a-area-dos-olhos/p'
'Matifying Compact Oil', 'Matifying Compact Oil-Free Refil Shiseido - Pó Compacto - Época Cosméticos', 'http://www.epocacosmeticos.com.br/matifying-compact-oil-free-refil-shiseido-po-compacto/p'
'Perfect Lashes Markwins', 'Perfect Lashes Markwins - Kit de Maquiagem para Olhos - Época Cosméticos', 'http://www.epocacosmeticos.com.br/perfect-lashes-markwins-kit-de-maquiagem-para-olhos/p'
'Beauty In Focus Markwins', 'Beauty In Focus Markwins - Estojo de Sombras - Época Cosméticos', 'http://www.epocacosmeticos.com.br/beauty-in-focus-markwins-estojo-de-sombras/p'
'Super Natural FPS30 UV', 'Super Natural FPS30 UV-Block + Super Stay 24H Maybelline - Kit 7 - Época Cosméticos', 'http://www.epocacosmeticos.com.br/super-natural-fps30-uv-block-super-stay-24h-maybelline-kit-7/p'
'Ethnic Safari Joli Joli', 'Ethnic Safari Joli Joli - Estojo de Maquiagem - Época Cosméticos', 'http://www.epocacosmeticos.com.br/ethnic-safari-joli-joli-estojo-de-maquiagem/p'
'I'm Yours Markwins', 'I'm Yours Markwins - Kit de Maquiagem - Época Cosméticos', 'http://www.epocacosmeticos.com.br/i-m-yours-markwins-kit-de-maquiagem/p'
'Ultimate Beauty Markwins', 'Ultimate Beauty Markwins - Estojo de Maquiagem - Época Cosméticos', 'http://www.epocacosmeticos.com.br/ultimate-beauty-markwins-estojo-de-maquiagem/p'
'The Colossal Volum' Express Maybelline', 'The Colossal Volum' Express Maybelline - Kit de Máscara para Cílios - Época Cosméticos', 'http://www.epocacosmeticos.com.br/the-colossal-volum-express-maybelline-kit1-de-mascara-para-cilios/p'
'Vanity Fair Blue Markwins', 'Vanity Fair Blue Markwins - Estojo de Maquiagem para os Olhos - Época Cosméticos', 'http://www.epocacosmeticos.com.br/vanity-fair-blue-markwins-estojo-de-maquiagem-para-os-olhos/p'
'Paleta Makeup L219B Luisance', 'Paleta Makeup L219B Luisance - Estojo de Maquiagem - Época Cosméticos', 'http://www.epocacosmeticos.com.br/paleta-makeup-l219b-luisance-estojo-de-maquiagem/p'
'Ma Palette Couleurs Minha Paleta Dourada Joli Joli', 'Ma Palette Couleurs Minha Paleta Dourada Joli Joli - Estojo de maquiagem - Época Cosméticos', 'http://www.epocacosmeticos.com.br/ma-palette-couleurs-minha-paleta-dourada-joli-joli-estojo-de-maquiagem/p'
'Black Glitters Joli Joli', 'Black Glitters Joli Joli - Estojo de Maquiagem - Época Cosméticos', 'http://www.epocacosmeticos.com.br/black-glitters-joli-joli-estojo-de-maquiagem/p'
'Gold N2 Joli Joli', 'Gold N2 Joli Joli - Estojo de Maquiagem - Época Cosméticos', 'http://www.epocacosmeticos.com.br/gold-n2-joli-joli-estojo-de-maquiagem/p'
'Gold N1 Joli Joli', 'Gold N1 Joli Joli - Estojo de Maquiagem - Época Cosméticos', 'http://www.epocacosmeticos.com.br/gold-n1-joli-joli-estojo-de-maquiagem/p'
'Monster High Monster Yes We Are! Fenzza', 'Monster High Monster Yes We Are! Fenzza - Estojo de Maquiagem - Época Cosméticos', 'http://www.epocacosmeticos.com.br/monster-high-monster-yes-we-are-fenzza-estojo-de-maquiagem/p'
'Liner Express Liquid Eyeliner Maybelline', 'Liner Express Liquid Eyeliner Maybelline - Delineador - Época Cosméticos', 'http://www.epocacosmeticos.com.br/liner-express-liquid-eyeliner-maybelline-delineador/p'
'Super Stay 24H + Dream Touch Maybelline', 'Super Stay 24H + Dream Touch Maybelline - Kit 9 - Época Cosméticos', 'http://www.epocacosmeticos.com.br/super-stay-24h-dream-touch-maybelline-kit-9/p'
'Dream Fresh BB Cream + Super Stay 24H Maybelline', 'Dream Fresh BB Cream + Super Stay 24H Maybelline - Kit 3 - Época Cosméticos', 'http://www.epocacosmeticos.com.br/dream-fresh-bb-cream-super-stay-24h-maybelline-kit-3/p'
'Complexion Collection Eye Perfecting Ecotools', 'Complexion Collection Eye Perfecting Ecotools - Pincel para Corretivo - Época Cosméticos', 'http://www.epocacosmeticos.com.br/complexion-collection-eye-perfecting-ecotools-pincel-para-corretivo/p'
'5 Couleurs Transat Edition Dior', '5 Couleurs Transat Edition Dior - Palheta de Sombras - Época Cosméticos', 'http://www.epocacosmeticos.com.br/5-couleurs-transat-edition-dior-palheta-de-sombras/p'
'Diorblush Dior', 'Diorblush Dior - Blush - Época Cosméticos', 'http://www.epocacosmeticos.com.br/diorblush-dior-blush/p'
'Kit Maybelline', 'Kit Maybelline - Máscara The Colossal + Batom Super Stay 24h - Época Cosméticos', 'http://www.epocacosmeticos.com.br/kit-maybelline-mascara-the-colossal-batom-super-stay-24h/p'
'Lacquer Shiseido', 'Lacquer Shiseido - Gloss - Época Cosméticos', 'http://www.epocacosmeticos.com.br/lacquer-shiseido-gloss/p'
'Blush Compacto Vult', 'Blush Compacto Vult - Blush - Época Cosméticos', 'http://www.epocacosmeticos.com.br/blush-compacto-vult-blush/p'
'Color Boost Lipstick Bourjois', 'Color Boost Lipstick Bourjois - Batom - Época Cosméticos', 'http://www.epocacosmeticos.com.br/color-boost-lipstick-bourjois-batom/p'
'Make Up Vult', 'Make Up Vult - Batom Cremoso - Época Cosméticos', 'http://www.epocacosmeticos.com.br/make-up-vult-batom-cremoso/p'
'Caneta Delineadora Carbon Black Vult', 'Caneta Delineadora Carbon Black Vult - Delineador - Época Cosméticos', 'http://www.epocacosmeticos.com.br/caneta-delineadora-carbon-black-vult-delineador/p'
'Delineador Liquido Vult', 'Delineador Liquido Vult - Delineador - Época Cosméticos', 'http://www.epocacosmeticos.com.br/delineador-liquido-vult-delineador/p'
'Dior Addict Ultra', 'Dior Addict Ultra-Gloss Dior - Gloss - Época Cosméticos', 'http://www.epocacosmeticos.com.br/dior-addict-ultra-gloss-dior-gloss/p'
'Corretivo Facial Vult', 'Corretivo Facial Vult - Corretivo - Época Cosméticos', 'http://www.epocacosmeticos.com.br/corretivo-facial-vult-corretivo/p'
'Kajal Carbon Black Vult', 'Kajal Carbon Black Vult - Delineador - Época Cosméticos', 'http://www.epocacosmeticos.com.br/kajal-carbon-black-vult-delineador/p'
'Extreme Redken', 'Extreme Redken - Shampoo Reconstrutor - Época Cosméticos', 'http://www.epocacosmeticos.com.br/extreme-redken-shampoo-reconstrutor/p'
'Moist Aussie Kit', 'Moist Aussie Kit - Shampoo +  Condicionador + Máscara - Época Cosméticos', 'http://www.epocacosmeticos.com.br/moist-aussie-kit1-shampoo-400ml-condicionador-400ml-mascara-de-hidratacao-profunda-236ml/p'
'Kiss Me Lola Cosmetics', 'Kiss Me Lola Cosmetics - Shampoo para Cabelos Quimicamente Tratados - Época Cosméticos', 'http://www.epocacosmeticos.com.br/kiss-me-lola-cosmetics-shampoo-para-cabelos-quimicamente-tratados/p'
'Rapunzel Lola Cosmetics', 'Rapunzel Lola Cosmetics - Kit Shampoo Fortalecedor 230ml + Tratamento Antiqueda 230ml + Leave-in 230ml - Época Cosméticos', 'http://www.epocacosmeticos.com.br/rapunzel-lola-cosmetics-kit1-shampoo-fortalecedor-250ml-tratamento-antiqueda-230ml-leave-in-230ml/p'
'Creoula Lola Cosmetics', 'Creoula Lola Cosmetics  - Condicionador + Shampoo + Spray Finalizador - Época Cosméticos', 'http://www.epocacosmeticos.com.br/creoula-lola-cosmetics-condicionador-shampoo-spray-finalizador/p'
'Brilliance Wella', 'Brilliance Wella - Shampoo para Cabelos Coloridos - Época Cosméticos', 'http://www.epocacosmeticos.com.br/brilliance-wella-shampoo-para-cabelos-coloridos/p'
'Penetraitt Sebastian', 'Penetraitt Sebastian - Condicionador Reconstrutor para Cabelos - Época Cosméticos', 'http://www.epocacosmeticos.com.br/penetraitt-sebastian-condicionador-reconstrutor-para-cabelos/p'
'Nutritivo Bambu', 'Nutritivo Bambu - Shampoo para Cabelos Desnutridos - Época Cosméticos', 'http://www.epocacosmeticos.com.br/nutritivo-bambu-shampoo-para-cabelos-desnutridos/p'
'Pocker Straight Lee Stafford', 'Pocker Straight Lee Stafford - Condicionador + Shampoo + Máscara Hidratante - Época Cosméticos', 'http://www.epocacosmeticos.com.br/pocker-straight-lee-stafford-condicionador-shampoo-mascara-hidratante/p'
'Moist Aussie Kit Shampoo + Condicionador', 'Moist Aussie Kit Shampoo + Condicionador - Época Cosméticos', 'http://www.epocacosmeticos.com.br/moist-aussie-kit1-shampoo-400ml-condicionador-400ml/p'
'Elements Lightweight Renewing Conditioner Wella', 'Elements Lightweight Renewing Conditioner Wella - Condicionador - Época Cosméticos', 'http://www.epocacosmeticos.com.br/elements-lightweight-renewing-conditioner-wella-condicionador/p'
'Curly Wurly Low Poo Shampoo Lola Cosmetics', 'Curly Wurly Low Poo Shampoo Lola Cosmetics - Shampoo - Época Cosméticos', 'http://www.epocacosmeticos.com.br/curly-wurly-low-poo-shampoo-lola-cosmetics-shampoo/p'
'Creoula Cachos Perfeitos Lola Cosmetics', 'Creoula Cachos Perfeitos Lola Cosmetics - Condicionador para Cabelos Cacheados - Época Cosméticos', 'http://www.epocacosmeticos.com.br/creoula-cachos-perfeitos-lola-cosmetics-condicionador-para-cabelos-cacheados/p'
'Elements Renewing Shampoo Wella', 'Elements Renewing Shampoo Wella - Shampoo - Época Cosméticos', 'http://www.epocacosmeticos.com.br/elements-renewing-shampoo-wella-shampoo/p'
'Rd Nutra Therapy Nppe', 'Rd Nutra Therapy Nppe - Condicionador Hidratante - Época Cosméticos', 'http://www.epocacosmeticos.com.br/rd-nutra-therapy-nppe-condicionador-hidratante/p'
'Be Happy Lola Cosmetics', 'Be Happy Lola Cosmetics - Shampoo Hidratante - Época Cosméticos', 'http://www.epocacosmeticos.com.br/be-happy-lola-cosmetics-shampoo-hidratante/p'
'Hair Growth Lee Stafford', 'Hair Growth Lee Stafford - Kit Shampoo 200ml + Condicionador 200ml + Máscara 200ml - Época Cosméticos', 'http://www.epocacosmeticos.com.br/hair-growth-lee-stafford-kit1-shampoo-200ml-condicionador-200ml-mascara-200ml/p'
'Higienizador Condicionante Sem Espuma No', 'Higienizador Condicionante Sem Espuma No-Poo Deva Curl - Condicionador Hidratante - Época Cosméticos', 'http://www.epocacosmeticos.com.br/higienizador-condicionante-sem-espuma-no-poo-deva-curl-condicionador-hidratante/p'
'Pocker Straight Lee Stafford', 'Pocker Straight Lee Stafford - Condicionador Disciplinador - Época Cosméticos', 'http://www.epocacosmeticos.com.br/pocker-straight-lee-stafford-condicionador-disciplinador/p'
'Shampoo Low', 'Shampoo Low-Poo Deva Curl - Shampoo Hidratante - Época Cosméticos', 'http://www.epocacosmeticos.com.br/shampoo-low-poo-deva-curl-shampoo-hidratante/p'
'Enrich Wella', 'Enrich Wella - Condicionador para Cabelos Danificados - Época Cosméticos', 'http://www.epocacosmeticos.com.br/enrich-wella-condicionador-para-cabelos-danificados/p'
'Bleach Blondes Lee Stafford', 'Bleach Blondes Lee Stafford - Época Cosméticos', 'http://www.epocacosmeticos.com.br/bleach-blonde-lee-stafford-condicionador-para-cabelos-tingidos-ou-com-luzes/p'
'Inner Restore Intensif Senscience', 'Inner Restore Intensif Senscience - Máscara Reconstrutora - Época Cosméticos', 'http://www.epocacosmeticos.com.br/inner-restore-intensif-senscience-mascara-reconstrutora/p'
'Tratamento Capilar Intensivo Silicon Mix', 'Tratamento Capilar Intensivo Silicon Mix - Máscara Reconstrutora - Época Cosméticos', 'http://www.epocacosmeticos.com.br/tratamento-capilar-intensivo-silicon-mix-mascara-reconstrutora/p'
'Power Whey Fit Cream Yenzah', 'Power Whey Fit Cream Yenzah - Máscara Reconstrutora para os Cabelos - Época Cosméticos', 'http://www.epocacosmeticos.com.br/power-whey-fit-cream-yenzah-mascara-reconstrutora-para-os-cabelos/p'
'Extreme Strength Builder Plus Redken', 'Extreme Strength Builder Plus Redken - Máscara Reconstrutora - Época Cosméticos', 'http://www.epocacosmeticos.com.br/extreme-strength-builder-plus-redken-mascara-reconstrutora/p'
'Desmaia Fios OM Ouro Yenzah', 'Desmaia Fios OM Ouro Yenzah - Máscara Hidratante para os Cabelos - Época Cosméticos', 'http://www.epocacosmeticos.com.br/desmaia-fios-om-ouro-yenzah-mascara-hidratante-para-os-cabelos/p'
'Anabolizante Capilar Forever Liss', 'Anabolizante Capilar Forever Liss - Creme de Hidratação - Época Cosméticos', 'http://www.epocacosmeticos.com.br/anabolizante-capilar-forever-liss-creme-de-hidratacao/p'
'Tarja Preta Queratina Vegetal Lola Cosmetics', 'Tarja Preta Queratina Vegetal Lola Cosmetics - Tratamento - Época Cosméticos', 'http://www.epocacosmeticos.com.br/tarja-preta-queratina-vegetal-lola-cosmetics-tratamento/p'
'Spray Extreme Cat Redken', 'Spray Extreme Cat Redken - Tratamento - Época Cosméticos', 'http://www.epocacosmeticos.com.br/spray-extreme-cat-redken-tratamento/p'
'John Frieda Go Blonder Lightening Spray', 'John Frieda Go Blonder Lightening Spray - Época Cosméticos', 'http://www.epocacosmeticos.com.br/sheer-blonde-go-blonder-controlled-lightening-spray-john-frieda-fluido-iluminador-para-cabelos-loiros/p'
'Extreme Anti Snap Redken', 'Extreme Anti Snap Redken - Leave In Spray - Época Cosméticos', 'http://www.epocacosmeticos.com.br/extreme-anti-snap-redken-leave-in-spray/p'
'3 Minute Miracle Moist Aussie', '3 Minute Miracle Moist Aussie - Máscara de Hidratação Profunda - Época Cosméticos', 'http://www.epocacosmeticos.com.br/3-minutes-miracle-moist-aussie-mascara-de-hidratacao-profunda/p'
'Pinga! Cenoura & Oliva Lola Cosmetics', 'Pinga! Cenoura & Oliva Lola Cosmetics - Óleo Iluminador - Época Cosméticos', 'http://www.epocacosmeticos.com.br/pinga-cenoura-e-oliva-lola-cosmetics-oleo-iluminador/p'
'Argan Oil Acidificante Lola Cosmetics', 'Argan Oil Acidificante Lola Cosmetics - Tratamento para Cabelos Quimicamente Tratados - Época Cosméticos', 'http://www.epocacosmeticos.com.br/argan-oil-acidificante-lola-cosmetics-tratamento-para-cabelos-quimicamente-tratados/p'
'Curly Wurly Co', 'Curly Wurly Co-Wash  No-Poo Lola Cosmetics - Tratamento 2 em 1 - Época Cosméticos', 'http://www.epocacosmeticos.com.br/curly-wurly-co-wash-no-poo-lola-cosmetics-tratamento-2-em-1/p'
